BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	1031
Start time:   	0.000

 Frame	  Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   536	 5.360	 -0.465476	  0.926155	  0.150190	 -0.709534	  0.891204	  0.071541	 -0.674034	  0.803536	 -0.035747	 -0.708286	  0.622923	 -0.123756	 -0.748363	  0.470765	 -0.014553	 -0.765604	  0.425863	 -0.010046	 -0.785257	  0.286977	 -0.049321	 -0.798567	  0.083825	  0.020053	 -0.910362	  0.025969	  0.008268	 -0.690154	  0.876929	  0.297875	 -0.558140	  0.774898	  0.372331	 -0.527519	  0.650313	  0.454402	 -0.478012	  0.465093	  0.332089	 -0.446313	  0.417868	  0.336055	 -0.377973	  0.316091	  0.369969	 -0.255230	  0.145337	  0.303487	 -0.302940	  0.030800	  0.306004	 -0.742144	  0.021675	  0.085299	 -0.158591	  0.138621	  0.240909	 -0.579432	  1.349738	 -0.031114	 -0.518513	  1.432878	  0.170445	 -0.647405	  1.360664	  0.358993	       NaN	       NaN	       NaN	 -0.339083	  0.003073	  0.261025	
   537	 5.370	 -0.474834	  0.927378	  0.148541	 -0.718309	  0.893228	  0.068598	 -0.683024	  0.804698	 -0.038249	 -0.712048	  0.622133	 -0.124817	 -0.752704	  0.470919	 -0.015391	 -0.769788	  0.425749	 -0.010761	 -0.788866	  0.286384	 -0.049677	 -0.799060	  0.083334	  0.020273	 -0.910944	  0.025555	  0.008193	 -0.699876	  0.878933	  0.294582	 -0.569663	  0.774981	  0.369841	 -0.540955	  0.650439	  0.452180	 -0.495326	  0.464975	  0.330775	 -0.462515	  0.418421	  0.335100	 -0.390842	  0.318525	  0.368679	 -0.264390	  0.151096	  0.302017	 -0.305450	  0.033304	  0.305334	 -0.742273	  0.021894	  0.085256	 -0.168804	  0.149225	  0.237933	 -0.588549	  1.351845	 -0.033550	 -0.527361	  1.434631	  0.167383	 -0.655050	  1.362988	  0.356618	       NaN	       NaN	       NaN	 -0.344750	  0.003061	  0.261326	
   538	 5.380	 -0.483697	  0.928224	  0.147108	 -0.726950	  0.895330	  0.065670	 -0.691017	  0.805508	 -0.040592	 -0.715621	  0.621296	 -0.125784	 -0.756421	  0.470963	 -0.016189	 -0.773801	  0.425852	 -0.011643	 -0.791438	  0.285775	 -0.049896	 -0.798645	  0.082686	  0.020469	 -0.911329	  0.025345	  0.008094	 -0.709296	  0.880679	  0.291526	 -0.581278	  0.774946	  0.367497	 -0.555429	  0.650383	  0.450686	 -0.513153	  0.464417	  0.330000	 -0.480050	  0.418231	  0.334123	 -0.404699	  0.320670	  0.367116	 -0.274435	  0.157128	  0.300201	 -0.308661	  0.036788	  0.304689	 -0.742355	  0.022072	  0.085324	 -0.179735	  0.160108	  0.234661	 -0.597703	  1.353965	 -0.035942	 -0.535158	  1.436370	  0.164791	 -0.662683	  1.365284	  0.354205	       NaN	       NaN	       NaN	 -0.353060	  0.003048	  0.261185	
   539	 5.390	 -0.492724	  0.928784	  0.145477	 -0.735276	  0.897380	  0.062837	 -0.698329	  0.806209	 -0.042378	 -0.719713	  0.620848	 -0.126788	 -0.760215	  0.471218	 -0.017302	 -0.777487	  0.425994	 -0.012527	 -0.792776	  0.285442	 -0.050214	 -0.799083	  0.082886	  0.020554	 -0.911575	  0.025219	  0.007911	 -0.718595	  0.882357	  0.288388	 -0.593115	  0.774489	  0.365021	 -0.571377	  0.650062	  0.449822	 -0.531801	  0.463083	  0.328772	 -0.498478	  0.417762	  0.333010	 -0.419886	  0.322669	  0.365719	 -0.285193	  0.163458	  0.298276	 -0.312460	  0.041653	  0.303715	 -0.742424	  0.022160	  0.085373	 -0.191499	  0.171352	  0.231451	 -0.606753	  1.355889	 -0.038289	 -0.543028	  1.438042	  0.161979	 -0.670101	  1.367444	  0.352025	       NaN	       NaN	       NaN	 -0.366203	  0.003040	  0.259950	
   540	 5.400	 -0.500841	  0.929769	  0.144363	 -0.743499	  0.899359	  0.060094	 -0.705286	  0.807231	 -0.043928	 -0.724440	  0.621659	 -0.127879	 -0.764020	  0.471685	 -0.018543	 -0.780569	  0.426162	 -0.013637	 -0.793066	  0.285302	 -0.050609	 -0.800109	  0.083507	  0.020535	 -0.911772	  0.025141	  0.007657	 -0.727541	  0.883916	  0.285366	 -0.604443	  0.774152	  0.362656	 -0.586347	  0.649560	  0.448386	 -0.550573	  0.461791	  0.327549	 -0.516847	  0.417741	  0.331793	 -0.435394	  0.325538	  0.364231	 -0.296368	  0.170462	  0.296036	 -0.317646	  0.048027	  0.302430	 -0.742467	  0.022186	  0.085375	 -0.203831	  0.183069	  0.228626	 -0.615759	  1.357651	 -0.040620	 -0.551185	  1.439178	  0.159246	 -0.677026	  1.369272	  0.350025	       NaN	       NaN	       NaN	 -0.366953	  0.003062	  0.257719	
   541	 5.410	 -0.508750	  0.930376	  0.143545	 -0.751288	  0.901314	  0.057471	 -0.711539	  0.808471	 -0.045586	 -0.729959	  0.623581	 -0.129071	 -0.767165	  0.471944	 -0.019819	 -0.782793	  0.426110	 -0.014844	 -0.792653	  0.285202	 -0.051008	 -0.800281	  0.083629	  0.020455	 -0.911895	  0.025045	  0.007411	 -0.736247	  0.885433	  0.282445	 -0.615352	  0.773771	  0.360524	 -0.601321	  0.649014	  0.447024	 -0.570135	  0.460402	  0.326180	 -0.535820	  0.417732	  0.330568	 -0.451569	  0.328486	  0.362404	 -0.308308	  0.178333	  0.293437	 -0.324001	  0.055768	  0.300824	 -0.742470	  0.022205	  0.085381	 -0.216969	  0.195139	  0.225624	 -0.624611	  1.359236	 -0.042839	 -0.558652	  1.440701	  0.156880	 -0.683756	  1.370968	  0.348131	       NaN	       NaN	       NaN	 -0.381481	  0.003066	  0.255066	
   542	 5.420	 -0.516865	  0.931179	  0.142549	 -0.759024	  0.903266	  0.055057	 -0.717592	  0.809965	 -0.047143	 -0.735832	  0.625788	 -0.130599	 -0.769656	  0.471847	 -0.021031	 -0.784812	  0.426115	 -0.016161	 -0.791797	  0.284990	 -0.051436	 -0.800211	  0.083706	  0.020311	 -0.911986	  0.024942	  0.007169	 -0.744741	  0.887079	  0.279884	 -0.626593	  0.773237	  0.358336	 -0.616786	  0.648545	  0.445636	 -0.589802	  0.459521	  0.324656	 -0.555438	  0.417757	  0.329234	 -0.468474	  0.331455	  0.360301	 -0.320940	  0.186529	  0.290794	 -0.331953	  0.064221	  0.299540	 -0.742433	  0.022195	  0.085381	 -0.230912	  0.206724	  0.221937	 -0.633260	  1.360432	 -0.044756	 -0.566180	  1.442085	  0.154120	 -0.690415	  1.372509	  0.346355	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   543	 5.430	 -0.524657	  0.932186	  0.141678	 -0.766440	  0.904982	  0.052847	 -0.723686	  0.811518	 -0.048301	 -0.742291	  0.627918	 -0.132365	 -0.772604	  0.472175	 -0.022217	 -0.786689	  0.426173	 -0.017383	 -0.791270	  0.284677	 -0.051934	 -0.800110	  0.083708	  0.020125	 -0.912049	  0.024863	  0.006912	 -0.753045	  0.888662	  0.277632	 -0.637977	  0.772881	  0.356152	 -0.631967	  0.648026	  0.444103	 -0.609412	  0.458902	  0.323279	 -0.574345	  0.418521	  0.327708	 -0.485683	  0.334385	  0.358253	 -0.334234	  0.194858	  0.287757	 -0.342075	  0.072868	  0.298688	 -0.742366	  0.022165	  0.085348	 -0.245851	  0.216936	  0.217605	 -0.642431	  1.361297	 -0.046675	 -0.573923	  1.443381	  0.151754	 -0.696847	  1.373984	  0.344614	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   544	 5.440	 -0.531960	  0.933027	  0.141219	 -0.773679	  0.906377	  0.050858	 -0.729880	  0.812866	 -0.049329	 -0.748947	  0.629451	 -0.133909	 -0.775430	  0.472433	 -0.023406	 -0.788574	  0.426214	 -0.018453	 -0.791822	  0.284383	 -0.052535	 -0.800061	  0.083616	  0.019950	 -0.912042	  0.024716	  0.006710	 -0.761095	  0.890213	  0.275509	 -0.649081	  0.772621	  0.354277	 -0.646250	  0.647460	  0.442386	 -0.629675	  0.458458	  0.321545	 -0.594201	  0.419176	  0.325766	 -0.502973	  0.337259	  0.355946	 -0.348187	  0.202757	  0.284666	 -0.354777	  0.081307	  0.298346	 -0.742360	  0.022098	  0.085289	 -0.261586	  0.224904	  0.212582	 -0.651355	  1.362364	 -0.048520	 -0.582149	  1.444906	  0.149273	 -0.703141	  1.375352	  0.342958	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   545	 5.450	 -0.538862	  0.934422	  0.140801	 -0.780683	  0.907415	  0.049003	 -0.736374	  0.813897	 -0.050397	 -0.755094	  0.630888	 -0.135215	 -0.778229	  0.472532	 -0.024426	 -0.790804	  0.426277	 -0.019438	 -0.793619	  0.284474	 -0.053421	 -0.800085	  0.083578	  0.019790	 -0.911995	  0.024579	  0.006550	 -0.768875	  0.891792	  0.273573	 -0.659923	  0.772268	  0.352574	 -0.659849	  0.647512	  0.440992	 -0.649078	  0.458907	  0.319755	 -0.613997	  0.420264	  0.323786	 -0.520403	  0.340310	  0.353274	 -0.363634	  0.209875	  0.281580	 -0.369756	  0.089158	  0.298131	 -0.742362	  0.022011	  0.085209	 -0.277446	  0.230554	  0.207768	 -0.659883	  1.363364	 -0.050360	 -0.589772	  1.446054	  0.146638	 -0.709392	  1.376652	  0.341314	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   546	 5.460	 -0.545690	  0.935397	  0.140166	 -0.787744	  0.908374	  0.047406	 -0.743088	  0.814787	 -0.051473	 -0.761260	  0.632340	 -0.136271	 -0.781206	  0.472634	 -0.025300	 -0.793399	  0.426276	 -0.020249	 -0.796397	  0.284490	 -0.054264	 -0.800165	  0.083619	  0.019669	 -0.911973	  0.024467	  0.006438	 -0.776466	  0.893343	  0.271856	 -0.670235	  0.772441	  0.350818	 -0.672767	  0.647570	  0.439826	 -0.668118	  0.459766	  0.317754	 -0.632961	  0.421949	  0.321687	 -0.538111	  0.343542	  0.350903	 -0.380541	  0.215884	  0.278469	 -0.386977	  0.095905	  0.297764	 -0.742328	  0.021960	  0.085177	 -0.294325	  0.234589	  0.203379	 -0.668588	  1.364404	 -0.052162	 -0.596634	  1.447403	  0.144464	 -0.715252	  1.377889	  0.339894	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   547	 5.470	 -0.552871	  0.935899	  0.139047	 -0.794611	  0.909278	  0.045934	 -0.749694	  0.815550	 -0.052482	 -0.767363	  0.633546	 -0.137223	 -0.784551	  0.472897	 -0.026053	 -0.796228	  0.426263	 -0.020778	 -0.799397	  0.284188	 -0.054880	 -0.800305	  0.083640	  0.019557	 -0.911972	  0.024384	  0.006375	 -0.783861	  0.894973	  0.270226	 -0.680269	  0.773002	  0.349088	 -0.685480	  0.647703	  0.438225	 -0.686984	  0.461021	  0.315526	 -0.651766	  0.423696	  0.319217	 -0.556272	  0.346761	  0.348329	 -0.398392	  0.220227	  0.275268	 -0.405981	  0.100977	  0.297137	 -0.742315	  0.021930	  0.085128	 -0.312554	  0.236930	  0.199533	 -0.677245	  1.365371	 -0.053739	 -0.604157	  1.448442	  0.142187	 -0.721098	  1.379033	  0.338554	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   548	 5.480	 -0.560083	  0.936441	  0.137944	 -0.801406	  0.909998	  0.044523	 -0.756038	  0.816055	 -0.053510	 -0.773206	  0.634105	 -0.138104	 -0.788369	  0.473197	 -0.026782	 -0.799594	  0.426483	 -0.021205	 -0.802183	  0.283875	 -0.055559	 -0.800496	  0.083650	  0.019459	 -0.912023	  0.024296	  0.006313	 -0.790918	  0.896508	  0.268655	 -0.690325	  0.773667	  0.347392	 -0.697628	  0.647985	  0.436643	 -0.705210	  0.462861	  0.313546	 -0.670349	  0.425623	  0.317144	 -0.574643	  0.349531	  0.345745	 -0.417075	  0.222852	  0.272491	 -0.426368	  0.104416	  0.295832	 -0.742326	  0.021909	  0.085027	 -0.331931	  0.237180	  0.196307	 -0.685588	  1.366261	 -0.055229	 -0.610817	  1.449313	  0.140280	 -0.726711	  1.380191	  0.337290	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   549	 5.490	 -0.566684	  0.936936	  0.137202	 -0.808194	  0.910683	  0.043077	 -0.762419	  0.816558	 -0.054536	 -0.779165	  0.634421	 -0.138846	 -0.791381	  0.473246	 -0.027749	 -0.803117	  0.426644	 -0.021554	 -0.804760	  0.283822	 -0.056047	 -0.800745	  0.083704	  0.019401	 -0.912098	  0.024198	  0.006255	 -0.797700	  0.898007	  0.267054	 -0.700123	  0.774370	  0.345642	 -0.709784	  0.648570	  0.434777	 -0.723161	  0.464893	  0.311495	 -0.688985	  0.427466	  0.315278	 -0.593106	  0.351558	  0.343432	 -0.436667	  0.223794	  0.269960	 -0.448122	  0.106294	  0.293637	 -0.742365	  0.021896	  0.084908	 -0.350934	  0.236230	  0.193515	 -0.693526	  1.367032	 -0.056532	 -0.617684	  1.450240	  0.138145	 -0.732468	  1.381375	  0.336064	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   550	 5.500	 -0.573080	  0.937185	  0.136372	 -0.814790	  0.911460	  0.041544	 -0.768567	  0.816916	 -0.055587	 -0.785016	  0.634735	 -0.139620	 -0.794375	  0.472857	 -0.029068	 -0.806034	  0.426635	 -0.021679	 -0.806774	  0.283760	 -0.056178	 -0.801002	  0.083785	  0.019436	 -0.912133	  0.024086	  0.006242	 -0.804258	  0.899443	  0.265416	 -0.709949	  0.774994	  0.343897	 -0.721654	  0.649404	  0.432963	 -0.740534	  0.467056	  0.309576	 -0.707537	  0.429170	  0.313368	 -0.611657	  0.352839	  0.341228	 -0.456828	  0.223028	  0.267287	 -0.471590	  0.106555	  0.290771	 -0.742380	  0.021934	  0.084846	 -0.370115	  0.233974	  0.191262	 -0.701536	  1.367869	 -0.057687	 -0.624863	  1.451412	  0.136529	 -0.738177	  1.382404	  0.334818	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   551	 5.510	 -0.579786	  0.937334	  0.135268	 -0.821218	  0.912228	  0.039976	 -0.774427	  0.817164	 -0.056665	 -0.789890	  0.634916	 -0.140290	 -0.798129	  0.472627	 -0.029145	 -0.808774	  0.426508	 -0.021592	 -0.807879	  0.283680	 -0.056144	 -0.801233	  0.083858	  0.019594	 -0.912187	  0.023995	  0.006252	 -0.811631	  0.901245	  0.263801	 -0.719731	  0.776314	  0.341791	 -0.733494	  0.650522	  0.431286	 -0.757852	  0.469125	  0.307464	 -0.725439	  0.430935	  0.311392	 -0.630385	  0.353667	  0.339324	 -0.477773	  0.221011	  0.264854	 -0.496462	  0.105471	  0.287229	 -0.742306	  0.022059	  0.084913	 -0.390262	  0.229471	  0.189441	 -0.709171	  1.368533	 -0.058870	 -0.632050	  1.452328	  0.134669	 -0.743794	  1.383437	  0.333676	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   552	 5.520	 -0.586598	  0.937521	  0.134523	 -0.827417	  0.912957	  0.038319	 -0.780187	  0.817388	 -0.057642	 -0.794385	  0.635132	 -0.140918	 -0.800691	  0.473201	 -0.028608	 -0.811481	  0.426224	 -0.021432	 -0.807971	  0.283713	 -0.056023	 -0.801513	  0.083875	  0.019960	 -0.912242	  0.023923	  0.006254	 -0.820222	  0.903552	  0.262167	 -0.729434	  0.777762	  0.339408	 -0.745602	  0.651844	  0.429768	 -0.775077	  0.471004	  0.305329	 -0.742951	  0.432399	  0.309074	 -0.649382	  0.354042	  0.337445	 -0.499149	  0.217644	  0.262691	 -0.522528	  0.103785	  0.283767	 -0.742288	  0.022165	  0.085049	 -0.411258	  0.222827	  0.187551	 -0.716533	  1.369118	 -0.060066	 -0.638481	  1.453326	  0.133218	 -0.749324	  1.384349	  0.332720	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   553	 5.530	 -0.593217	  0.937973	  0.134268	 -0.833661	  0.913660	  0.036629	 -0.785353	  0.817499	 -0.058576	 -0.798121	  0.635329	 -0.141454	 -0.803079	  0.473359	 -0.028371	 -0.812819	  0.426083	 -0.021579	 -0.807411	  0.283814	 -0.055910	 -0.801391	  0.083622	  0.020365	 -0.912291	  0.023884	  0.006260	 -0.827501	  0.905106	  0.260484	 -0.738837	  0.778667	  0.338132	 -0.757984	  0.653245	  0.428544	 -0.791633	  0.472981	  0.303182	 -0.760073	  0.433608	  0.306910	 -0.668326	  0.353704	  0.335268	 -0.520902	  0.213360	  0.260390	 -0.549760	  0.101496	  0.280695	 -0.742362	  0.022233	  0.085157	 -0.433151	  0.214341	  0.185725	 -0.723922	  1.369814	 -0.061177	 -0.645342	  1.454271	  0.131648	 -0.755162	  1.385218	  0.331548	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   554	 5.540	 -0.599465	  0.938195	  0.134215	 -0.839738	  0.914297	  0.034818	 -0.790349	  0.817757	 -0.059547	 -0.801268	  0.635437	 -0.141739	 -0.804924	  0.473411	 -0.028284	 -0.813225	  0.426108	 -0.021961	 -0.806823	  0.283859	 -0.055838	 -0.800423	  0.083227	  0.020252	 -0.912332	  0.023847	  0.006253	 -0.834506	  0.906450	  0.258764	 -0.747962	  0.779545	  0.337342	 -0.770560	  0.654948	  0.427595	 -0.807569	  0.474934	  0.300918	 -0.777407	  0.434391	  0.304756	 -0.687023	  0.352724	  0.333270	 -0.543343	  0.208140	  0.258075	 -0.577477	  0.098096	  0.277231	       NaN	       NaN	       NaN	 -0.453284	  0.206292	  0.184184	 -0.731084	  1.370448	 -0.062090	 -0.652544	  1.455152	  0.129898	 -0.760997	  1.386012	  0.330457	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   555	 5.550	 -0.605514	  0.938360	  0.134263	 -0.845694	  0.914987	  0.033099	 -0.795347	  0.818037	 -0.060468	 -0.804037	  0.635420	 -0.142013	 -0.806382	  0.473491	 -0.028322	 -0.814042	  0.426203	 -0.022199	 -0.806908	  0.283836	 -0.055852	 -0.800241	  0.083201	  0.020317	 -0.912348	  0.023775	  0.006237	 -0.841410	  0.907671	  0.256986	 -0.757211	  0.780652	  0.336516	 -0.783226	  0.656887	  0.426654	 -0.823214	  0.476844	  0.298805	 -0.794039	  0.435361	  0.302696	 -0.705806	  0.351333	  0.331241	 -0.566032	  0.202063	  0.255614	 -0.605258	  0.094234	  0.274158	       NaN	       NaN	       NaN	 -0.475875	  0.196463	  0.181888	 -0.738103	  1.371083	 -0.063053	 -0.658136	  1.455678	  0.128911	 -0.766459	  1.386636	  0.329603	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   556	 5.560	 -0.611278	  0.938833	  0.134330	 -0.851439	  0.915622	  0.031439	 -0.800059	  0.818216	 -0.061373	 -0.806165	  0.635242	 -0.142292	 -0.807883	  0.473619	 -0.028480	 -0.815143	  0.426340	 -0.022388	 -0.807798	  0.283769	 -0.055986	 -0.800266	  0.083211	  0.020347	 -0.912345	  0.023713	  0.006220	 -0.848136	  0.908779	  0.255226	 -0.766337	  0.781754	  0.335650	 -0.795812	  0.658746	  0.425833	 -0.838286	  0.478794	  0.296759	 -0.809939	  0.436545	  0.300431	 -0.724791	  0.349230	  0.329163	 -0.589300	  0.195453	  0.252921	 -0.633160	  0.090287	  0.271244	       NaN	       NaN	       NaN	 -0.499334	  0.186477	  0.179002	 -0.745025	  1.371724	 -0.064099	 -0.664522	  1.456041	  0.127629	 -0.772221	  1.387272	  0.328629	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   557	 5.570	 -0.617037	  0.939523	  0.134540	 -0.857183	  0.916113	  0.029848	 -0.804347	  0.818289	 -0.062181	 -0.807887	  0.634888	 -0.142517	 -0.809476	  0.473750	 -0.028825	 -0.816597	  0.426475	 -0.022576	 -0.809227	  0.283699	 -0.056261	 -0.800384	  0.083169	  0.020295	 -0.912342	  0.023668	  0.006173	 -0.854809	  0.909795	  0.253571	 -0.775433	  0.783054	  0.334898	 -0.808087	  0.660445	  0.425068	 -0.852422	  0.480621	  0.295005	 -0.826004	  0.437218	  0.298293	 -0.743937	  0.346766	  0.327090	 -0.612885	  0.188752	  0.250143	 -0.661312	  0.086131	  0.268585	       NaN	       NaN	       NaN	 -0.523676	  0.175989	  0.176126	 -0.751754	  1.372306	 -0.065015	 -0.671432	  1.456591	  0.126185	 -0.778004	  1.387841	  0.327652	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   558	 5.580	 -0.623417	  0.940255	  0.134541	 -0.862813	  0.916573	  0.028265	 -0.808709	  0.818415	 -0.063001	 -0.809629	  0.634490	 -0.142732	 -0.810917	  0.473812	 -0.029290	 -0.818115	  0.426592	 -0.022699	 -0.810650	  0.283731	 -0.056682	 -0.800553	  0.083139	  0.020212	 -0.912274	  0.023586	  0.006118	 -0.861298	  0.910615	  0.251985	 -0.784258	  0.784159	  0.334062	 -0.819835	  0.662275	  0.424110	 -0.866684	  0.482049	  0.293287	 -0.841368	  0.437587	  0.296560	 -0.762857	  0.344024	  0.325126	 -0.636801	  0.181901	  0.247578	 -0.689463	  0.082041	  0.266328	 -0.741114	  0.021881	  0.085365	 -0.548144	  0.165298	  0.173279	 -0.758503	  1.372963	 -0.065864	 -0.677032	  1.457238	  0.125522	 -0.783632	  1.388292	  0.326878	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   559	 5.590	 -0.629617	  0.940599	  0.134612	 -0.868359	  0.917007	  0.026740	 -0.812811	  0.818492	 -0.063921	 -0.811394	  0.634203	 -0.142921	 -0.812131	  0.473810	 -0.029620	 -0.819298	  0.426668	 -0.022774	 -0.811598	  0.283819	 -0.057057	 -0.801006	  0.083416	  0.020134	 -0.912236	  0.023548	  0.006068	 -0.867674	  0.911342	  0.250479	 -0.793110	  0.785452	  0.333269	 -0.830965	  0.664238	  0.423248	 -0.879688	  0.483489	  0.291665	 -0.856131	  0.437956	  0.294428	 -0.781613	  0.341102	  0.323185	 -0.661042	  0.174841	  0.245095	 -0.717866	  0.078106	  0.264467	 -0.741816	  0.022219	  0.085327	 -0.573111	  0.154429	  0.170321	 -0.764977	  1.373470	 -0.066552	 -0.683128	  1.457996	  0.124643	 -0.789227	  1.388690	  0.326279	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   560	 5.600	 -0.635623	  0.940767	  0.134494	 -0.873823	  0.917316	  0.025283	 -0.816722	  0.818429	 -0.064887	 -0.813137	  0.634028	 -0.143070	 -0.813131	  0.473848	 -0.029818	 -0.819991	  0.426714	 -0.022835	 -0.811838	  0.283898	 -0.057227	 -0.801822	  0.084044	  0.020158	 -0.912185	  0.023541	  0.006019	 -0.874116	  0.912043	  0.249020	 -0.801489	  0.786354	  0.332476	 -0.841302	  0.665930	  0.422361	 -0.892203	  0.484982	  0.290063	 -0.870194	  0.438559	  0.292919	 -0.799994	  0.338418	  0.321132	 -0.685214	  0.167636	  0.242677	 -0.746256	  0.074044	  0.263088	 -0.742001	  0.022299	  0.085349	 -0.598691	  0.143171	  0.167653	 -0.771461	  1.373968	 -0.067212	 -0.690327	  1.458649	  0.123460	 -0.794864	  1.389060	  0.325612	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   561	 5.610	 -0.641448	  0.941030	  0.134130	 -0.879318	  0.917535	  0.023869	 -0.821163	  0.818345	 -0.065661	 -0.814785	  0.633980	 -0.143220	 -0.813875	  0.473923	 -0.029904	 -0.820355	  0.426763	 -0.022874	 -0.811547	  0.283966	 -0.057211	 -0.801972	  0.084179	  0.020322	 -0.912128	  0.023523	  0.005986	 -0.880512	  0.912556	  0.247651	 -0.809704	  0.787209	  0.331830	 -0.850969	  0.667298	  0.421258	 -0.904458	  0.486109	  0.288723	 -0.883607	  0.438895	  0.291092	 -0.816785	  0.336092	  0.319325	 -0.709986	  0.160429	  0.240724	 -0.774902	  0.070252	  0.261728	 -0.741989	  0.022319	  0.085439	 -0.624952	  0.131684	  0.165278	 -0.777909	  1.374474	 -0.067715	 -0.696483	  1.458945	  0.122815	 -0.800617	  1.389325	  0.324923	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   562	 5.620	 -0.647614	  0.941160	  0.133854	 -0.884949	  0.917677	  0.022522	 -0.826992	  0.818421	 -0.065880	 -0.816423	  0.633982	 -0.143428	 -0.814404	  0.474038	 -0.029935	 -0.820528	  0.426820	 -0.022902	 -0.811040	  0.284036	 -0.057081	 -0.801911	  0.084217	  0.020466	 -0.912064	  0.023525	  0.005979	 -0.886854	  0.912973	  0.246356	 -0.817583	  0.787830	  0.331245	 -0.859653	  0.668120	  0.420189	 -0.916067	  0.487052	  0.287471	 -0.896418	  0.439114	  0.289821	 -0.833117	  0.333751	  0.317726	 -0.735091	  0.153264	  0.239121	 -0.803828	  0.066695	  0.260432	 -0.741907	  0.022326	  0.085567	 -0.651833	  0.120230	  0.163217	 -0.784447	  1.375020	 -0.068269	 -0.702018	  1.459178	  0.122459	 -0.806391	  1.389481	  0.324456	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   563	 5.630	 -0.654069	  0.941377	  0.133734	 -0.890494	  0.917712	  0.021305	 -0.832595	  0.818369	 -0.066186	 -0.818312	  0.634036	 -0.143686	 -0.814796	  0.474198	 -0.029964	 -0.820564	  0.426882	 -0.022916	 -0.810518	  0.284124	 -0.056930	 -0.801809	  0.084211	  0.020579	 -0.911982	  0.023546	  0.005922	 -0.893307	  0.913396	  0.245171	 -0.824950	  0.788108	  0.330420	 -0.867419	  0.668684	  0.419206	 -0.926618	  0.487914	  0.286222	 -0.908769	  0.438685	  0.288741	 -0.849154	  0.331438	  0.316394	 -0.759960	  0.146093	  0.237869	 -0.832940	  0.063009	  0.259254	 -0.741881	  0.022283	  0.085687	 -0.678775	  0.109031	  0.161896	 -0.790875	  1.375412	 -0.068741	 -0.708064	  1.459382	  0.122144	 -0.812023	  1.389601	  0.324146	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
