BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	24
Frequency:    	100 Hz
Frames:       	702
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   203	2.030	  0.833395	  0.944566	  0.150616	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	  0.701500	  0.553578	 -0.084693	  0.693111	  0.461120	  0.024738	  0.710051	  0.420045	  0.024777	  0.737471	  0.271845	 -0.005006	  0.811787	  0.065061	  0.070257	  0.703399	  0.024041	  0.052902	  0.611861	  0.929069	  0.324171	  0.710481	  0.844307	  0.365031	  0.516568	  0.592640	  0.439702	  0.536202	  0.505622	  0.347955	  0.522966	  0.456979	  0.357546	  0.474213	  0.304235	  0.398451	  0.422108	  0.110305	  0.350440	       NaN	       NaN	       NaN	  0.864863	  0.024552	  0.133976	  0.444505	  0.045462	  0.292265	  0.662562	  1.408898	 -0.006646	  0.724432	  1.455683	  0.137419	  0.669611	  1.432352	  0.287309	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   204	2.040	  0.829223	  0.943744	  0.151461	  0.593106	  0.934403	 -0.006137	  0.706801	  0.813061	 -0.038334	  0.698693	  0.553490	 -0.084817	  0.691255	  0.460713	  0.024827	  0.708413	  0.419737	  0.024919	  0.736429	  0.271555	 -0.005064	  0.811719	  0.065084	  0.070305	  0.703387	  0.024023	  0.052876	  0.607024	  0.927987	  0.324023	  0.705485	  0.843137	  0.365325	  0.512898	  0.591852	  0.439650	  0.532207	  0.504783	  0.348148	  0.518548	  0.456189	  0.357653	  0.467795	  0.304025	  0.399065	  0.413319	  0.110806	  0.351200	       NaN	       NaN	       NaN	  0.864874	  0.024591	  0.133972	  0.434648	  0.045477	  0.292992	  0.658977	  1.408106	 -0.005971	  0.720591	  1.454946	  0.138346	  0.665732	  1.431497	  0.288231	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   205	2.050	  0.824984	  0.942966	  0.152297	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	  0.696085	  0.553415	 -0.084980	  0.689313	  0.460245	  0.024975	  0.706789	  0.419410	  0.025040	  0.735511	  0.271350	 -0.005122	  0.811677	  0.065095	  0.070338	  0.703379	  0.023994	  0.052853	  0.602170	  0.926926	  0.323972	  0.700953	  0.842212	  0.365646	  0.508331	  0.591255	  0.439893	  0.527761	  0.503932	  0.348360	  0.514058	  0.455388	  0.357902	  0.462037	  0.303594	  0.399510	  0.405401	  0.110892	  0.351779	       NaN	       NaN	       NaN	  0.864907	  0.024666	  0.133978	  0.425759	  0.045208	  0.293462	  0.654964	  1.407057	 -0.005282	  0.716668	  1.454211	  0.139303	  0.661841	  1.430703	  0.289198	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   206	2.060	  0.820796	  0.942264	  0.153132	  0.582931	  0.934593	 -0.006140	  0.694907	  0.811226	 -0.039172	  0.693704	  0.553286	 -0.085100	  0.687290	  0.459738	  0.025070	  0.705216	  0.419098	  0.025074	  0.734740	  0.271181	 -0.005146	  0.811652	  0.065126	  0.070375	  0.703394	  0.023979	  0.052831	  0.597454	  0.926019	  0.324212	  0.696112	  0.841364	  0.366172	  0.503230	  0.590826	  0.440016	  0.523301	  0.503204	  0.348606	  0.509597	  0.454709	  0.357968	  0.456743	  0.302968	  0.399818	  0.398646	  0.110723	  0.352071	       NaN	       NaN	       NaN	  0.864946	  0.024752	  0.133975	  0.417939	  0.044750	  0.293619	  0.650953	  1.406075	 -0.004709	  0.712565	  1.453519	  0.140292	  0.657589	  1.429989	  0.290314	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   207	2.070	  0.816423	  0.941575	  0.153986	  0.581526	  0.934437	 -0.006090	  0.693167	  0.811261	 -0.039185	  0.690846	  0.552966	 -0.085108	  0.685584	  0.459339	  0.025069	  0.703699	  0.418813	  0.025078	  0.734132	  0.271109	 -0.005146	  0.811602	  0.065150	  0.070412	  0.703403	  0.023956	  0.052794	  0.592513	  0.924964	  0.324598	  0.690936	  0.840462	  0.366636	  0.497902	  0.590420	  0.439993	  0.518370	  0.502334	  0.348874	  0.504737	  0.453874	  0.358093	  0.451868	  0.302016	  0.399947	  0.392698	  0.110193	  0.352127	       NaN	       NaN	       NaN	  0.864961	  0.024810	  0.133964	  0.411567	  0.044187	  0.293538	  0.646781	  1.405232	 -0.003931	  0.708269	  1.452849	  0.141319	  0.653402	  1.429273	  0.291353	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   208	2.080	  0.811764	  0.940894	  0.154922	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	  0.687912	  0.552559	 -0.085084	  0.683982	  0.458981	  0.025098	  0.702274	  0.418547	  0.025178	  0.733615	  0.271105	 -0.005132	  0.811544	  0.065176	  0.070463	  0.703416	  0.023923	  0.052757	  0.587428	  0.923975	  0.325011	  0.685862	  0.839782	  0.367004	  0.491877	  0.589996	  0.440218	  0.513667	  0.501632	  0.349105	  0.500043	  0.452918	  0.358378	  0.447518	  0.301021	  0.399863	  0.387565	  0.109412	  0.352151	       NaN	       NaN	       NaN	  0.864960	  0.024851	  0.133982	  0.405987	  0.043373	  0.293391	  0.642551	  1.404529	 -0.003007	  0.703830	  1.452171	  0.142414	  0.648645	  1.428400	  0.292507	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   209	2.090	  0.806961	  0.940194	  0.155949	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	  0.685523	  0.552319	 -0.085030	  0.682408	  0.458630	  0.025233	  0.700986	  0.418366	  0.025391	  0.733154	  0.271128	 -0.005094	  0.811498	  0.065221	  0.070516	  0.703452	  0.023887	  0.052721	  0.582455	  0.923289	  0.325639	  0.680570	  0.839114	  0.367638	  0.486233	  0.589518	  0.440423	  0.508645	  0.500686	  0.349286	  0.495433	  0.451947	  0.358553	  0.442935	  0.299755	  0.399713	  0.383123	  0.108391	  0.352022	       NaN	       NaN	       NaN	  0.864941	  0.024883	  0.133990	  0.401771	  0.042393	  0.293127	  0.638052	  1.403737	 -0.002170	  0.699172	  1.451486	  0.143545	  0.643820	  1.427454	  0.293690	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   210	2.100	  0.802005	  0.939444	  0.157059	  0.565551	  0.933116	 -0.004873	  0.677880	  0.809732	 -0.037312	  0.683543	  0.552200	 -0.084807	  0.681014	  0.458367	  0.025428	  0.699873	  0.418289	  0.025675	  0.732727	  0.271171	 -0.005045	  0.811486	  0.065302	  0.070575	  0.703449	  0.023876	  0.052659	  0.576923	  0.922282	  0.326204	  0.674985	  0.838479	  0.367742	  0.480719	  0.588724	  0.440477	  0.503434	  0.499636	  0.349467	  0.490374	  0.450887	  0.358606	  0.438680	  0.298518	  0.399480	  0.379278	  0.107002	  0.351814	       NaN	       NaN	       NaN	  0.864954	  0.024940	  0.134002	  0.398099	  0.041059	  0.292986	  0.633110	  1.402872	 -0.001236	  0.694376	  1.450810	  0.144732	  0.638915	  1.426707	  0.294969	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   211	2.110	  0.796821	  0.938748	  0.158236	  0.562707	  0.932516	 -0.004447	  0.675429	  0.809943	 -0.036824	  0.681949	  0.552165	 -0.084450	  0.679767	  0.458199	  0.025645	  0.698832	  0.418267	  0.025984	  0.732369	  0.271247	 -0.004973	  0.811482	  0.065374	  0.070635	  0.703469	  0.023847	  0.052593	  0.571445	  0.921465	  0.326895	  0.668631	  0.837756	  0.367306	  0.474605	  0.587623	  0.440610	  0.498263	  0.498547	  0.349574	  0.485271	  0.449729	  0.358858	  0.434433	  0.297027	  0.399222	  0.376226	  0.105384	  0.351568	       NaN	       NaN	       NaN	  0.865017	  0.025033	  0.134050	  0.394979	  0.039364	  0.292842	  0.627909	  1.402001	 -0.000232	  0.689437	  1.450116	  0.145946	  0.634008	  1.426090	  0.296218	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   212	2.120	  0.791501	  0.938134	  0.159490	  0.559769	  0.931707	 -0.004016	  0.673418	  0.810164	 -0.036432	  0.680742	  0.552223	 -0.084069	  0.678486	  0.458059	  0.025975	  0.697850	  0.418271	  0.026344	  0.732060	  0.271353	 -0.004881	  0.811471	  0.065463	  0.070694	  0.703530	  0.023808	  0.052557	  0.565946	  0.920715	  0.327740	  0.662118	  0.836664	  0.367765	  0.468873	  0.586274	  0.440639	  0.493024	  0.497257	  0.349699	  0.480320	  0.448359	  0.358918	  0.430594	  0.295467	  0.399085	  0.373621	  0.103316	  0.351247	       NaN	       NaN	       NaN	  0.865084	  0.025143	  0.134085	  0.392544	  0.037403	  0.292560	  0.622888	  1.401251	  0.000789	  0.684381	  1.449419	  0.147192	  0.628894	  1.425509	  0.297537	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   213	2.130	  0.786065	  0.937510	  0.160849	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	  0.679500	  0.552343	 -0.083604	  0.677284	  0.457931	  0.026364	  0.696818	  0.418282	  0.026721	  0.731727	  0.271507	 -0.004767	  0.811464	  0.065572	  0.070743	  0.703566	  0.023789	  0.052503	  0.559781	  0.919664	  0.328409	  0.656334	  0.835883	  0.368335	  0.462936	  0.584610	  0.440655	  0.488056	  0.495942	  0.349838	  0.475609	  0.446936	  0.358963	  0.426481	  0.293467	  0.399053	  0.371589	  0.101087	  0.350798	       NaN	       NaN	       NaN	  0.865059	  0.025177	  0.134111	  0.390744	  0.035203	  0.292175	  0.617630	  1.400536	  0.002003	  0.679173	  1.448700	  0.148486	  0.623456	  1.424765	  0.298855	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   214	2.140	  0.780442	  0.936833	  0.162271	  0.548076	  0.930378	 -0.002177	  0.659821	  0.808302	 -0.034417	  0.678024	  0.552537	 -0.083030	  0.676009	  0.457747	  0.026766	  0.695752	  0.418311	  0.027091	  0.731411	  0.271677	 -0.004631	  0.811460	  0.065676	  0.070799	  0.703617	  0.023737	  0.052428	  0.553634	  0.918885	  0.329141	  0.649645	  0.834857	  0.369129	  0.457044	  0.582787	  0.440750	  0.482781	  0.494354	  0.349893	  0.470778	  0.445367	  0.359014	  0.422869	  0.291671	  0.399096	  0.369761	  0.098578	  0.350254	       NaN	       NaN	       NaN	  0.865024	  0.025237	  0.134159	  0.389489	  0.032820	  0.291768	  0.612282	  1.399865	  0.003193	  0.673783	  1.447948	  0.149853	  0.617657	  1.423905	  0.300207	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   215	2.150	  0.774441	  0.936147	  0.163777	  0.544396	  0.929478	 -0.001524	  0.656893	  0.808542	 -0.033759	  0.676551	  0.552772	 -0.082441	  0.674475	  0.457477	  0.027248	  0.694700	  0.418319	  0.027456	  0.731131	  0.271861	 -0.004482	  0.811477	  0.065816	  0.070864	  0.703687	  0.023675	  0.052336	  0.547382	  0.917998	  0.329913	  0.643221	  0.833850	  0.369918	  0.451425	  0.580923	  0.440646	  0.477728	  0.492864	  0.350054	  0.465757	  0.443581	  0.359004	  0.419034	  0.289583	  0.398874	  0.368434	  0.095990	  0.349645	       NaN	       NaN	       NaN	  0.865024	  0.025332	  0.134193	  0.388767	  0.030163	  0.291445	  0.606713	  1.399196	  0.004545	  0.668210	  1.447161	  0.151301	  0.611942	  1.423141	  0.301650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   216	2.160	  0.768247	  0.935466	  0.165367	  0.540452	  0.928538	 -0.000666	  0.652285	  0.808193	 -0.032922	  0.674957	  0.552927	 -0.081830	  0.672956	  0.457240	  0.027732	  0.693575	  0.418306	  0.027838	  0.730754	  0.272088	 -0.004336	  0.811503	  0.065964	  0.070922	  0.703760	  0.023626	  0.052250	  0.540595	  0.917037	  0.330630	  0.636243	  0.832657	  0.370884	  0.445121	  0.578956	  0.440743	  0.472567	  0.491257	  0.350142	  0.460908	  0.441919	  0.358986	  0.415186	  0.287395	  0.398400	  0.367612	  0.093124	  0.348950	       NaN	       NaN	       NaN	  0.865032	  0.025425	  0.134211	  0.388510	  0.027241	  0.291185	  0.600967	  1.398436	  0.005938	  0.662376	  1.446350	  0.152876	  0.606281	  1.422448	  0.303251	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   217	2.170	  0.762086	  0.934748	  0.167020	  0.534734	  0.928223	  0.000135	  0.646180	  0.807009	 -0.031990	  0.672982	  0.552982	 -0.081135	  0.671622	  0.457060	  0.028105	  0.692358	  0.418291	  0.028236	  0.730311	  0.272348	 -0.004156	  0.811575	  0.066124	  0.070972	  0.703784	  0.023585	  0.052150	  0.533688	  0.916098	  0.331394	  0.629367	  0.831584	  0.371783	  0.438861	  0.577197	  0.440758	  0.467231	  0.489537	  0.350213	  0.455925	  0.440113	  0.359149	  0.411578	  0.285141	  0.397909	  0.367272	  0.090274	  0.348240	       NaN	       NaN	       NaN	  0.865054	  0.025543	  0.134248	  0.389014	  0.024325	  0.290984	  0.594887	  1.397666	  0.007496	  0.656375	  1.445535	  0.154541	  0.600576	  1.421718	  0.304795	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   218	2.180	  0.755777	  0.934042	  0.168669	  0.529045	  0.927410	  0.001041	  0.641560	  0.806904	 -0.030968	  0.670818	  0.552995	 -0.080429	  0.670073	  0.456847	  0.028511	  0.691075	  0.418245	  0.028681	  0.729789	  0.272601	 -0.003908	  0.811640	  0.066300	  0.071026	  0.703876	  0.023559	  0.052058	  0.526395	  0.915018	  0.332165	  0.622009	  0.830367	  0.372936	  0.432182	  0.575247	  0.440482	  0.462093	  0.487898	  0.350334	  0.451052	  0.438293	  0.359271	  0.408017	  0.282631	  0.397498	  0.367467	  0.087217	  0.347458	       NaN	       NaN	       NaN	  0.865066	  0.025648	  0.134283	  0.390437	  0.021475	  0.290631	  0.589045	  1.397018	  0.009068	  0.650352	  1.444701	  0.156273	  0.594150	  1.420925	  0.306506	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   219	2.190	  0.749164	  0.933340	  0.170439	  0.523745	  0.926513	  0.001835	  0.636397	  0.806475	 -0.029947	  0.668303	  0.552927	 -0.079629	  0.668174	  0.456579	  0.029121	  0.689622	  0.418130	  0.029230	  0.729209	  0.272809	 -0.003571	  0.811746	  0.066528	  0.071105	  0.703947	  0.023520	  0.051977	  0.519205	  0.913855	  0.332951	  0.615118	  0.829164	  0.374042	  0.424926	  0.573286	  0.440044	  0.456726	  0.485986	  0.350455	  0.445979	  0.436266	  0.359089	  0.405164	  0.280208	  0.397354	  0.368063	  0.083948	  0.346521	  0.248322	  0.067417	  0.361045	  0.865065	  0.025772	  0.134314	  0.392452	  0.018404	  0.290111	  0.583102	  1.396498	  0.010892	  0.644130	  1.443817	  0.158116	  0.587338	  1.419935	  0.308271	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   220	2.200	  0.742311	  0.932512	  0.172333	  0.515529	  0.926359	  0.002540	  0.630233	  0.805258	 -0.028934	  0.665636	  0.552829	 -0.078740	  0.666260	  0.456320	  0.029887	  0.687926	  0.417979	  0.029933	  0.728566	  0.272979	 -0.003161	  0.811831	  0.066787	  0.071194	  0.703985	  0.023483	  0.051880	  0.511529	  0.912534	  0.333804	  0.607712	  0.827823	  0.375274	  0.417868	  0.571271	  0.439458	  0.451456	  0.483978	  0.350446	  0.440984	  0.434014	  0.358876	  0.402618	  0.277565	  0.397092	  0.369300	  0.080550	  0.345659	  0.249444	  0.063866	  0.359425	  0.865054	  0.025934	  0.134355	  0.394874	  0.015180	  0.289656	  0.576982	  1.395893	  0.012757	  0.637593	  1.442863	  0.160107	  0.580649	  1.418820	  0.310130	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   221	2.210	  0.735399	  0.931714	  0.174153	  0.508657	  0.925526	  0.003721	  0.625753	  0.805114	 -0.027646	  0.663059	  0.552873	 -0.077781	  0.664360	  0.456097	  0.030744	  0.686147	  0.417876	  0.030676	  0.727787	  0.273137	 -0.002695	  0.811892	  0.067038	  0.071281	  0.704037	  0.023459	  0.051808	  0.503862	  0.911248	  0.334676	  0.600145	  0.826504	  0.376649	  0.410496	  0.568906	  0.439052	  0.446292	  0.481819	  0.350353	  0.436549	  0.431815	  0.358673	  0.400307	  0.274518	  0.396624	  0.371188	  0.077056	  0.344631	  0.251121	  0.059078	  0.357740	  0.865067	  0.026116	  0.134410	  0.397927	  0.012981	  0.289110	  0.570287	  1.395026	  0.014797	  0.631011	  1.441858	  0.162156	  0.574013	  1.417780	  0.312245	       NaN	       NaN	       NaN	  0.391359	  0.005136	  0.297376	
   222	2.220	  0.728284	  0.930947	  0.176048	  0.502114	  0.924553	  0.004980	  0.620537	  0.804624	 -0.026222	  0.660319	  0.552919	 -0.076768	  0.662383	  0.455853	  0.031592	  0.684410	  0.417834	  0.031440	  0.726910	  0.273323	 -0.002211	  0.811950	  0.067325	  0.071363	  0.704138	  0.023415	  0.051735	  0.496054	  0.909881	  0.335538	  0.592657	  0.825046	  0.378141	  0.403193	  0.566287	  0.438641	  0.441199	  0.479394	  0.350459	  0.432513	  0.429251	  0.358613	  0.398728	  0.271447	  0.395536	  0.373074	  0.074860	  0.342916	  0.251775	  0.053667	  0.356428	  0.865016	  0.026326	  0.134426	  0.400026	  0.012571	  0.288460	  0.563259	  1.394174	  0.016956	  0.624255	  1.440821	  0.164319	  0.566801	  1.416721	  0.314512	       NaN	       NaN	       NaN	  0.379623	  0.005235	  0.293798	
   223	2.230	  0.721327	  0.930265	  0.177946	  0.495637	  0.923370	  0.006266	  0.613982	  0.803400	 -0.025007	  0.656477	  0.552542	 -0.075654	  0.660045	  0.455546	  0.032606	  0.682567	  0.417836	  0.032447	  0.725903	  0.273583	 -0.001675	  0.811906	  0.067667	  0.071378	  0.704169	  0.023383	  0.051693	  0.487978	  0.908343	  0.336298	  0.585328	  0.823633	  0.379842	  0.396692	  0.563997	  0.438332	  0.436827	  0.477432	  0.350838	  0.428860	  0.426938	  0.359001	  0.397205	  0.268986	  0.394060	  0.371893	  0.075126	  0.341294	  0.249465	  0.049420	  0.355178	  0.864948	  0.026701	  0.134381	  0.399518	  0.013159	  0.288024	  0.556374	  1.393604	  0.019092	  0.617468	  1.439872	  0.166656	  0.559291	  1.415420	  0.316868	       NaN	       NaN	       NaN	  0.378196	  0.005182	  0.298602	
   224	2.240	  0.714547	  0.930049	  0.179609	  0.488830	  0.922043	  0.007793	  0.608505	  0.802540	 -0.023409	  0.651634	  0.551770	 -0.074398	  0.656988	  0.455104	  0.033902	  0.680269	  0.417783	  0.033875	  0.724516	  0.273990	 -0.000912	  0.811715	  0.068075	  0.071386	  0.704148	  0.023404	  0.051728	  0.480332	  0.907290	  0.337063	  0.577827	  0.822638	  0.381505	  0.390803	  0.562416	  0.438749	  0.432747	  0.476813	  0.351421	  0.424514	  0.425943	  0.359676	  0.395250	  0.268230	  0.393362	  0.366370	  0.075753	  0.341851	  0.245703	  0.047699	  0.354593	  0.864934	  0.027247	  0.134365	  0.397503	  0.015137	  0.288241	  0.549416	  1.393379	  0.021274	  0.610709	  1.439076	  0.169188	  0.552073	  1.414381	  0.319501	       NaN	       NaN	       NaN	  0.373182	  0.005202	  0.298865	
   225	2.250	  0.707731	  0.930166	  0.181100	  0.482312	  0.920380	  0.009363	  0.601868	  0.800996	 -0.022103	  0.647124	  0.551241	 -0.072926	  0.653605	  0.454561	  0.035259	  0.677561	  0.417597	  0.035257	  0.722858	  0.274384	  0.000151	  0.811542	  0.068566	  0.071464	  0.704080	  0.023451	  0.051808	  0.472135	  0.906374	  0.337939	  0.569867	  0.822432	  0.383189	  0.385317	  0.561491	  0.439773	  0.427660	  0.477210	  0.352426	  0.418701	  0.426316	  0.360634	  0.389975	  0.269370	  0.394172	  0.359859	  0.075103	  0.343447	  0.242041	  0.045813	  0.354566	  0.864858	  0.027844	  0.134375	  0.395235	  0.016986	  0.289018	  0.542220	  1.393502	  0.023697	  0.603612	  1.438460	  0.171940	  0.544805	  1.413413	  0.322075	       NaN	       NaN	       NaN	  0.369870	  0.005207	  0.299696	
   226	2.260	  0.700654	  0.930214	  0.182351	  0.476316	  0.918739	  0.011316	  0.597420	  0.800449	 -0.020009	  0.642346	  0.550232	 -0.071480	  0.650375	  0.454138	  0.036743	  0.674510	  0.417281	  0.036570	  0.721182	  0.274736	  0.001321	  0.811303	  0.069140	  0.071571	  0.703980	  0.023502	  0.051927	  0.464378	  0.906179	  0.338955	  0.562541	  0.823159	  0.385081	  0.380952	  0.560817	  0.440812	  0.420757	  0.477978	  0.353707	  0.411609	  0.427508	  0.361825	  0.380466	  0.271070	  0.395852	  0.355855	  0.074542	  0.344839	  0.239542	  0.042678	  0.354285	  0.864746	  0.028476	  0.134411	  0.394357	  0.018421	  0.289617	  0.534917	  1.393797	  0.026124	  0.596003	  1.438134	  0.174792	  0.537262	  1.412395	  0.324428	       NaN	       NaN	       NaN	  0.369295	  0.005203	  0.300253	
   227	2.270	  0.693630	  0.930185	  0.183462	  0.468042	  0.917079	  0.013805	  0.591416	  0.799211	 -0.018221	  0.637856	  0.549116	 -0.069886	  0.647174	  0.453848	  0.038271	  0.671229	  0.417020	  0.037883	  0.719380	  0.275081	  0.002329	  0.810965	  0.069820	  0.071689	  0.703875	  0.023546	  0.052066	  0.456202	  0.906168	  0.339943	  0.555560	  0.824382	  0.386958	  0.376153	  0.560644	  0.441373	  0.412568	  0.478993	  0.355069	  0.403840	  0.428876	  0.363022	  0.371210	  0.271857	  0.397436	  0.354932	  0.074462	  0.345349	  0.238473	  0.039364	  0.354380	  0.864600	  0.029194	  0.134444	  0.394185	  0.019122	  0.289957	  0.527223	  1.394260	  0.028352	  0.588230	  1.438035	  0.177661	  0.529771	  1.411432	  0.326723	       NaN	       NaN	       NaN	  0.368918	  0.005187	  0.301684	
   228	2.280	  0.686782	  0.930202	  0.184542	  0.461177	  0.915482	  0.017127	  0.584759	  0.797720	 -0.016418	  0.634085	  0.548518	 -0.067985	  0.643814	  0.453581	  0.039667	  0.668059	  0.416911	  0.039074	  0.717382	  0.275492	  0.003159	  0.810623	  0.070683	  0.071781	  0.703798	  0.023599	  0.052208	  0.448365	  0.906336	  0.341040	  0.548709	  0.825762	  0.389108	  0.362670	  0.562892	  0.442819	  0.403855	  0.480073	  0.356512	  0.395643	  0.429676	  0.364337	  0.365084	  0.271679	  0.398917	  0.354776	  0.074498	  0.345524	  0.238070	  0.036884	  0.355167	  0.864390	  0.030245	  0.134473	  0.393958	  0.019740	  0.290133	  0.519130	  1.394730	  0.030500	  0.580602	  1.437841	  0.180418	  0.522037	  1.410379	  0.328914	       NaN	       NaN	       NaN	  0.366151	  0.005203	  0.301374	
   229	2.290	  0.679976	  0.930080	  0.185556	  0.454317	  0.914041	  0.020546	  0.578074	  0.796236	 -0.014589	  0.629790	  0.547917	 -0.065974	  0.639928	  0.453331	  0.041052	  0.664724	  0.416885	  0.040262	  0.715142	  0.276067	  0.003933	  0.810214	  0.071703	  0.071858	  0.703645	  0.023661	  0.052391	  0.441095	  0.906890	  0.342241	  0.541920	  0.827141	  0.390999	  0.350995	  0.564776	  0.443882	  0.394944	  0.480882	  0.357953	  0.387765	  0.429953	  0.365713	  0.362029	  0.271046	  0.400353	  0.354000	  0.074544	  0.345844	  0.237537	  0.034486	  0.356092	  0.864191	  0.031670	  0.134519	  0.393601	  0.020602	  0.290325	  0.510374	  1.395252	  0.032673	  0.572959	  1.437444	  0.182886	  0.514356	  1.409535	  0.330921	       NaN	       NaN	       NaN	  0.363716	  0.005215	  0.301314	
   230	2.300	  0.673172	  0.930014	  0.186594	  0.446293	  0.912781	  0.024145	  0.571874	  0.794967	 -0.012756	  0.625653	  0.547681	 -0.064045	  0.635666	  0.453059	  0.042296	  0.660818	  0.416774	  0.041518	  0.712674	  0.276703	  0.004794	  0.809769	  0.072984	  0.071979	  0.703526	  0.023718	  0.052599	  0.434270	  0.907551	  0.343723	  0.535225	  0.828467	  0.392748	  0.340151	  0.566312	  0.444873	  0.386851	  0.481681	  0.359334	  0.380856	  0.430480	  0.367153	  0.359367	  0.270027	  0.401239	  0.352560	  0.074466	  0.346572	  0.237030	  0.031829	  0.356941	  0.864033	  0.033378	  0.134671	  0.393127	  0.021382	  0.290608	  0.501548	  1.395763	  0.034915	  0.565315	  1.437041	  0.185026	  0.507224	  1.408946	  0.332873	       NaN	       NaN	       NaN	  0.362812	  0.005201	  0.302761	
   231	2.310	  0.666323	  0.929881	  0.187723	  0.439572	  0.911432	  0.027936	  0.565681	  0.793828	 -0.010809	  0.621617	  0.547856	 -0.062358	  0.631162	  0.452811	  0.043503	  0.656766	  0.416758	  0.042700	  0.709991	  0.277410	  0.005722	  0.809310	  0.074747	  0.072225	  0.703453	  0.023819	  0.052822	  0.427716	  0.908090	  0.345568	  0.528111	  0.829493	  0.394571	  0.330738	  0.567113	  0.445716	  0.379436	  0.482238	  0.360674	  0.374066	  0.430725	  0.368400	  0.356039	  0.269450	  0.401971	  0.350909	  0.074181	  0.347370	  0.236861	  0.029396	  0.357785	  0.863833	  0.035756	  0.135022	  0.392645	  0.022041	  0.290971	  0.492741	  1.396280	  0.037103	  0.557511	  1.436816	  0.186842	  0.500225	  1.408324	  0.334919	       NaN	       NaN	       NaN	  0.359632	  0.005197	  0.304303	
   232	2.320	  0.659448	  0.929760	  0.188971	  0.431826	  0.909986	  0.031415	  0.558807	  0.792752	 -0.008815	  0.616788	  0.547914	 -0.060647	  0.626320	  0.452770	  0.044814	  0.652595	  0.416922	  0.044114	  0.707057	  0.278219	  0.006661	  0.808568	  0.076724	  0.072690	  0.703552	  0.023997	  0.053175	  0.420888	  0.908585	  0.347507	  0.520672	  0.830110	  0.396381	  0.322818	  0.567229	  0.446753	  0.372469	  0.482318	  0.361941	  0.367697	  0.430808	  0.369389	  0.351802	  0.269661	  0.402582	  0.349217	  0.073880	  0.347840	  0.235563	  0.026985	  0.358703	  0.863656	  0.038972	  0.135717	  0.392058	  0.022645	  0.291341	  0.484160	  1.396737	  0.039203	  0.549799	  1.436755	  0.188483	  0.493007	  1.407683	  0.336980	       NaN	       NaN	       NaN	  0.355607	  0.005206	  0.305101	
